Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
5, Our min len JW one sided;84;3;Yes;0.10486602783203125;37;31;5404;7233;0.7471312042029586;29459;12005;729;17;1595;414;522
5, Our min len JW one sided;84;4;Yes;0.10556292533874512;47;44;6164;8293;0.7432774629205354;32539;12005;729;17;1595;414;522
5, Our min len JW one sided;84;5;Yes;0.10186147689819336;34;30;4718;6621;0.7125811810904698;30201;12005;729;17;1595;414;522
5, Our min len JW one sided;85;1;Yes;0.09205150604248047;41;35;4561;6660;0.6848348348348349;30903;12011;729;23;1392;382;538
5, Our min len JW one sided;85;2;Yes;0.09550285339355469;30;26;4457;6504;0.685270602706027;32046;12011;729;23;1392;382;538
5, Our min len JW one sided;85;3;Yes;0.10730171203613281;46;41;5355;7776;0.6886574074074074;35199;12011;729;23;1392;382;538
5, Our min len JW one sided;85;4;Yes;0.10243892669677734;44;38;5582;8005;0.697314178638351;35644;12011;729;23;1392;382;538
5, Our min len JW one sided;85;5;Yes;0.13782238960266113;56;52;7573;10845;0.6982941447671738;44985;12011;729;23;1392;382;538
5, Our min len JW one sided;86;1;Yes;0.04881429672241211;7;4;1151;2131;0.5401220084467386;17959;12012;729;24;1313;368;545
5, Our min len JW one sided;86;2;Yes;0.1004478931427002;36;33;4212;6530;0.6450229709035222;32870;12012;729;24;1313;368;545
5, Our min len JW one sided;86;3;Yes;0.04858231544494629;8;4;1449;2389;0.606529928840519;18008;12012;729;24;1313;368;545
5, Our min len JW one sided;86;4;Yes;0.04433917999267578;8;4;1197;2068;0.5788201160541586;17007;12012;729;24;1313;368;545
5, Our min len JW one sided;86;5;Yes;0.06490302085876465;19;16;2653;4307;0.615973995820757;25690;12012;729;24;1313;368;545
5, Our min len JW one sided;87;1;Yes;0.0755009651184082;17;14;3002;4300;0.6981395348837209;23157;12011;729;23;1661;430;514
5, Our min len JW one sided;87;2;Yes;0.07342028617858887;20;12;3325;4568;0.7278896672504378;22256;12011;729;23;1661;430;514
5, Our min len JW one sided;87;3;Yes;0.11858463287353516;31;25;5246;7089;0.7400197489067569;30096;12011;729;23;1661;430;514
5, Our min len JW one sided;87;4;Yes;0.08747673034667969;25;20;4222;5911;0.7142615462696668;27885;12011;729;23;1661;430;514
5, Our min len JW one sided;87;5;Yes;0.12799310684204102;40;32;6626;9315;0.7113258185721953;40100;12011;729;23;1661;430;514
5, Our min len JW one sided;88;1;Yes;0.10781288146972656;31;30;5428;7808;0.6951844262295082;36318;12012;729;24;1556;420;519
5, Our min len JW one sided;88;2;Yes;0.11797165870666504;32;32;5616;8081;0.6949634946170028;36688;12012;729;24;1556;420;519
5, Our min len JW one sided;88;3;Yes;0.11882495880126953;41;41;6767;9356;0.7232791791363831;38885;12012;729;24;1556;420;519
